Year,Port Name,Direction,Cargo Group Name,Tonnage,Published Port Lat,Published Port Long
2012,Cromarty Firth,Outwards,Other General Cargo,40,57.68333333,-4.033333333
2012,Dover,Inwards,All Cargo,13817,51.1251275,1.3134228
2012,Dover,Inwards,Dry Bulk,104,51.1251275,1.3134228
2012,Dover,Inwards,Main Freight,13370,51.1251275,1.3134228
2012,Dover,Inwards,Other General Cargo,333,51.1251275,1.3134228
2012,Dover,Inwards,Ro-Ro Non-SP,477,51.1251275,1.3134228
2012,Dover,Inwards,Ro-Ro Self-Prop,12904,51.1251275,1.3134228
2012,Dover,Outwards,All Cargo,9085,51.1251275,1.3134228
2012,Dover,Outwards,Dry Bulk,18,51.1251275,1.3134228
2012,Dover,Outwards,Main Freight,9046,51.1251275,1.3134228
2012,Dover,Outwards,Other General Cargo,9,51.1251275,1.3134228
2012,Dover,Outwards,Ro-Ro Non-SP,114,51.1251275,1.3134228
2012,Dover,Outwards,Ro-Ro Self-Prop,8945,51.1251275,1.3134228
2012,Dundee,Inwards,All Cargo,666,56.46196324,-2.952554173
2012,Dundee,Inwards,Dry Bulk,274,56.46196324,-2.952554173
2012,Dundee,Inwards,Liquid Bulk,318,56.46196324,-2.952554173
2012,Dundee,Inwards,Other General Cargo,74,56.46196324,-2.952554173
2012,Dundee,Outwards,All Cargo,176,56.46196324,-2.952554173
2012,Dundee,Outwards,Dry Bulk,20,56.46196324,-2.952554173
2012,Dundee,Outwards,Liquid Bulk,148,56.46196324,-2.952554173
2012,Dundee,Outwards,Other General Cargo,8,56.46196324,-2.952554173
2012,Felixstowe,Inwards,All Cargo,15458,51.9642959,1.3289938
2012,Felixstowe,Inwards,Liquid Bulk,72,51.9642959,1.3289938
2012,Felixstowe,Inwards,Lo-Lo,13907,51.9642959,1.3289938
2012,Felixstowe,Inwards,Main Freight,15385,51.9642959,1.3289938
2012,Felixstowe,Inwards,Other General Cargo,1,51.9642959,1.3289938
2012,Felixstowe,Inwards,Ro-Ro Non-SP,1428,51.9642959,1.3289938
2012,Felixstowe,Inwards,Ro-Ro Self-Prop,50,51.9642959,1.3289938
2012,Felixstowe,Outwards,All Cargo,10810,51.9642959,1.3289938
2012,Felixstowe,Outwards,Lo-Lo,9951,51.9642959,1.3289938
2012,Felixstowe,Outwards,Main Freight,10807,51.9642959,1.3289938
2012,Felixstowe,Outwards,Other General Cargo,3,51.9642959,1.3289938
2012,Felixstowe,Outwards,Ro-Ro Non-SP,826,51.9642959,1.3289938
2012,Felixstowe,Outwards,Ro-Ro Self-Prop,30,51.9642959,1.3289938
2012,Fishguard,Inwards,All Cargo,217,51.993364,-4.976783
2012,Fishguard,Inwards,Liquid Bulk,12,51.993364,-4.976783
2012,Fishguard,Inwards,Main Freight,205,51.993364,-4.976783
2012,Fishguard,Inwards,Ro-Ro Non-SP,43,51.993364,-4.976783
2012,Fishguard,Inwards,Ro-Ro Self-Prop,162,51.993364,-4.976783
2012,Fishguard,Outwards,All Cargo,118,51.993364,-4.976783
2012,Fishguard,Outwards,Main Freight,118,51.993364,-4.976783
2012,Fishguard,Outwards,Ro-Ro Non-SP,34,51.993364,-4.976783
2012,Fishguard,Outwards,Ro-Ro Self-Prop,83,51.993364,-4.976783
2012,Forth,Inwards,All Cargo,4442,55.955811,-3.002736
2012,Forth,Inwards,Dry Bulk,1161,55.955811,-3.002736
2012,Forth,Inwards,Liquid Bulk,1990,55.955811,-3.002736
2012,Forth,Inwards,Lo-Lo,788,55.955811,-3.002736
2012,Forth,Inwards,Main Freight,1096,55.955811,-3.002736
2012,Forth,Inwards,Other General Cargo,175,55.955811,-3.002736
2012,Forth,Inwards,Ro-Ro Non-SP,305,55.955811,-3.002736
2012,Forth,Inwards,Ro-Ro Self-Prop,22,55.955811,-3.002736
2012,Forth,Outwards,All Cargo,20890,55.955811,-3.002736
2012,Forth,Outwards,Dry Bulk,122,55.955811,-3.002736
2012,Forth,Outwards,Liquid Bulk,18748,55.955811,-3.002736
2012,Forth,Outwards,Lo-Lo,1479,55.955811,-3.002736
2012,Forth,Outwards,Main Freight,1682,55.955811,-3.002736
2012,Forth,Outwards,Other General Cargo,337,55.955811,-3.002736
2012,Forth,Outwards,Ro-Ro Non-SP,201,55.955811,-3.002736
2012,Forth,Outwards,Ro-Ro Self-Prop,5,55.955811,-3.002736
2012,Fowey,Inwards,All Cargo,25,50.3357786,-4.6365952
2012,Fowey,Inwards,Dry Bulk,25,50.3357786,-4.6365952
2012,Fowey,Outwards,All Cargo,617,50.3357786,-4.6365952
2012,Fowey,Outwards,Dry Bulk,617,50.3357786,-4.6365952
2012,Glensanda,Outwards,All Cargo,5541,56.5664942,-5.5683994
2012,Glensanda,Outwards,Dry Bulk,5541,56.5664942,-5.5683994
2012,Goole,Inwards,All Cargo,1022,53.70068601,-0.869895988
2012,Goole,Inwards,Dry Bulk,246,53.70068601,-0.869895988
2012,Goole,Inwards,Liquid Bulk,26,53.70068601,-0.869895988
2012,Goole,Inwards,Lo-Lo,3,53.70068601,-0.869895988
2012,Goole,Inwards,Main Freight,3,53.70068601,-0.869895988
2012,Goole,Inwards,Other General Cargo,748,53.70068601,-0.869895988
2012,Goole,Outwards,All Cargo,270,53.70068601,-0.869895988
2012,Goole,Outwards,Dry Bulk,17,53.70068601,-0.869895988
2012,Goole,Outwards,Lo-Lo,0,53.70068601,-0.869895988
2012,Goole,Outwards,Main Freight,0,53.70068601,-0.869895988
2012,Goole,Outwards,Other General Cargo,251,53.70068601,-0.869895988
2012,Great Yarmouth,Inwards,All Cargo,577,52.5729799,1.737455881
2012,Great Yarmouth,Inwards,Dry Bulk,178,52.5729799,1.737455881
2012,Great Yarmouth,Inwards,Liquid Bulk,271,52.5729799,1.737455881
2012,Great Yarmouth,Inwards,Other General Cargo,129,52.5729799,1.737455881
2012,Great Yarmouth,Outwards,All Cargo,312,52.5729799,1.737455881
2012,Great Yarmouth,Outwards,Dry Bulk,213,52.5729799,1.737455881
2012,Great Yarmouth,Outwards,Other General Cargo,99,52.5729799,1.737455881
2012,Grimsby & Immingham,Inwards,All Cargo,45481,53.61559677,-0.211312294
2012,Grimsby & Immingham,Inwards,Dry Bulk,21109,53.61559677,-0.211312294
2012,Grimsby & Immingham,Inwards,Liquid Bulk,14889,53.61559677,-0.211312294
2012,Grimsby & Immingham,Inwards,Lo-Lo,842,53.61559677,-0.211312294
2012,Grimsby & Immingham,Inwards,Main Freight,7916,53.61559677,-0.211312294
2012,Grimsby & Immingham,Inwards,Other General Cargo,630,53.61559677,-0.211312294
2012,Grimsby & Immingham,Inwards,Ro-Ro Non-SP,6478,53.61559677,-0.211312294
2012,Grimsby & Immingham,Inwards,Ro-Ro Self-Prop,1535,53.61559677,-0.211312294
2012,Grimsby & Immingham,Outwards,All Cargo,14609,53.61559677,-0.211312294
2012,Grimsby & Immingham,Outwards,Dry Bulk,1424,53.61559677,-0.211312294
2012,Grimsby & Immingham,Outwards,Liquid Bulk,8449,53.61559677,-0.211312294
2012,Grimsby & Immingham,Outwards,Lo-Lo,226,53.61559677,-0.211312294
2012,Grimsby & Immingham,Outwards,Main Freight,4371,53.61559677,-0.211312294
2012,Grimsby & Immingham,Outwards,Other General Cargo,104,53.61559677,-0.211312294
2012,Grimsby & Immingham,Outwards,Ro-Ro Non-SP,3730,53.61559677,-0.211312294
2012,Grimsby & Immingham,Outwards,Ro-Ro Self-Prop,677,53.61559677,-0.211312294
2012,Harwich,Inwards,All Cargo,2115,51.948522,1.2857795
2012,Harwich,Inwards,Liquid Bulk,142,51.948522,1.2857795
2012,Harwich,Inwards,Lo-Lo,1,51.948522,1.2857795
2012,Harwich,Inwards,Main Freight,1849,51.948522,1.2857795
2012,Harwich,Inwards,Other General Cargo,119,51.948522,1.2857795
2012,Harwich,Inwards,Ro-Ro Non-SP,1179,51.948522,1.2857795
2012,Harwich,Inwards,Ro-Ro Self-Prop,675,51.948522,1.2857795
2012,Harwich,Outwards,All Cargo,1074,51.948522,1.2857795
2012,Harwich,Outwards,Dry Bulk,7,51.948522,1.2857795
2012,Harwich,Outwards,Liquid Bulk,137,51.948522,1.2857795
2012,Harwich,Outwards,Lo-Lo,10,51.948522,1.2857795
2012,Harwich,Outwards,Main Freight,816,51.948522,1.2857795
2012,Harwich,Outwards,Other General Cargo,29,51.948522,1.2857795
2012,Harwich,Outwards,Ro-Ro Non-SP,559,51.948522,1.2857795
2012,Harwich,Outwards,Ro-Ro Self-Prop,331,51.948522,1.2857795
2012,Heysham,Inwards,All Cargo,2043,54.0494955,-2.890311
2012,Heysham,Inwards,Main Freight,2038,54.0494955,-2.890311
2012,Heysham,Inwards,Other General Cargo,4,54.0494955,-2.890311
2012,Heysham,Inwards,Ro-Ro Non-SP,1771,54.0494955,-2.890311
2012,Heysham,Inwards,Ro-Ro Self-Prop,268,54.0494955,-2.890311
2012,Heysham,Outwards,All Cargo,1992,54.0494955,-2.890311
2012,Heysham,Outwards,Main Freight,1899,54.0494955,-2.890311
2012,Heysham,Outwards,Other General Cargo,81,54.0494955,-2.890311
2012,Heysham,Outwards,Ro-Ro Non-SP,1697,54.0494955,-2.890311
2012,Heysham,Outwards,Ro-Ro Self-Prop,214,54.0494955,-2.890311
2012,Holyhead,Inwards,All Cargo,1444,53.3106715,-4.6330966
2012,Holyhead,Inwards,Liquid Bulk,21,53.3106715,-4.6330966
2012,Holyhead,Inwards,Main Freight,1391,53.3106715,-4.6330966
2012,Holyhead,Inwards,Other General Cargo,30,53.3106715,-4.6330966
2012,Holyhead,Inwards,Ro-Ro Non-SP,212,53.3106715,-4.6330966
2012,Holyhead,Inwards,Ro-Ro Self-Prop,1180,53.3106715,-4.6330966
2012,Holyhead,Outwards,All Cargo,1644,53.3106715,-4.6330966
2012,Holyhead,Outwards,Liquid Bulk,4,53.3106715,-4.6330966
2012,Holyhead,Outwards,Main Freight,1627,53.3106715,-4.6330966
2012,Holyhead,Outwards,Other General Cargo,9,53.3106715,-4.6330966
2012,Holyhead,Outwards,Ro-Ro Non-SP,326,53.3106715,-4.6330966
2012,Holyhead,Outwards,Ro-Ro Self-Prop,1304,53.3106715,-4.6330966
2012,Hull,Inwards,All Cargo,7524,53.743659,-0.33823852
2012,Hull,Inwards,Dry Bulk,2336,53.743659,-0.33823852
2012,Hull,Inwards,Liquid Bulk,785,53.743659,-0.33823852
2012,Hull,Inwards,Lo-Lo,1126,53.743659,-0.33823852
2012,Hull,Inwards,Main Freight,3167,53.743659,-0.33823852
2012,Hull,Inwards,Other General Cargo,1188,53.743659,-0.33823852
2012,Hull,Inwards,Ro-Ro Non-SP,1739,53.743659,-0.33823852
2012,Hull,Inwards,Ro-Ro Self-Prop,351,53.743659,-0.33823852
2012,Hull,Outwards,All Cargo,2557,53.743659,-0.33823852
2012,Hull,Outwards,Dry Bulk,306,53.743659,-0.33823852
2012,Hull,Outwards,Liquid Bulk,806,53.743659,-0.33823852
2012,Hull,Outwards,Lo-Lo,448,53.743659,-0.33823852
2012,Hull,Outwards,Main Freight,1365,53.743659,-0.33823852
2012,Hull,Outwards,Other General Cargo,29,53.743659,-0.33823852
2012,Hull,Outwards,Ro-Ro Non-SP,610,53.743659,-0.33823852
2012,Hull,Outwards,Ro-Ro Self-Prop,359,53.743659,-0.33823852
2012,Ipswich,Inwards,All Cargo,1341,52.0579324,1.1528095
2012,Ipswich,Inwards,Dry Bulk,894,52.0579324,1.1528095
2012,Ipswich,Inwards,Liquid Bulk,67,52.0579324,1.1528095
2012,Ipswich,Inwards,Lo-Lo,0,52.0579324,1.1528095
2012,Ipswich,Inwards,Main Freight,271,52.0579324,1.1528095
2012,Ipswich,Inwards,Other General Cargo,106,52.0579324,1.1528095
2012,Ipswich,Inwards,Ro-Ro Non-SP,240,52.0579324,1.1528095
2012,Ipswich,Inwards,Ro-Ro Self-Prop,35,52.0579324,1.1528095
2012,Ipswich,Outwards,All Cargo,865,52.0579324,1.1528095
2012,Ipswich,Outwards,Dry Bulk,744,52.0579324,1.1528095
2012,Ipswich,Outwards,Lo-Lo,0,52.0579324,1.1528095
2012,Ipswich,Outwards,Main Freight,102,52.0579324,1.1528095
2012,Ipswich,Outwards,Other General Cargo,18,52.0579324,1.1528095
2012,Ipswich,Outwards,Ro-Ro Non-SP,91,52.0579324,1.1528095
2012,Ipswich,Outwards,Ro-Ro Self-Prop,13,52.0579324,1.1528095
2012,Kilroot Power Station Jetty,Inwards,All Cargo,1039,54.7321574,-5.7664992
2012,Kilroot Power Station Jetty,Inwards,Dry Bulk,981,54.7321574,-5.7664992
2012,Kilroot Power Station Jetty,Inwards,Liquid Bulk,58,54.7321574,-5.7664992
2012,Larne,Inwards,All Cargo,1482,54.8508458,-5.8183116
2012,Larne,Inwards,Main Freight,1480,54.8508458,-5.8183116
2012,Larne,Inwards,Ro-Ro Non-SP,619,54.8508458,-5.8183116
2012,Larne,Inwards,Ro-Ro Self-Prop,863,54.8508458,-5.8183116
2012,Larne,Outwards,All Cargo,1431,54.8508458,-5.8183116
2012,Larne,Outwards,Dry Bulk,19,54.8508458,-5.8183116
2012,Larne,Outwards,Main Freight,1412,54.8508458,-5.8183116
2012,Larne,Outwards,Ro-Ro Non-SP,571,54.8508458,-5.8183116
2012,Larne,Outwards,Ro-Ro Self-Prop,841,54.8508458,-5.8183116
2012,Liverpool,Inwards,All Cargo,25383,53.435409,-3.0044427
2012,Liverpool,Inwards,Dry Bulk,6611,53.435409,-3.0044427
2012,Liverpool,Inwards,Liquid Bulk,12360,53.435409,-3.0044427
2012,Liverpool,Inwards,Lo-Lo,2978,53.435409,-3.0044427
2012,Liverpool,Inwards,Main Freight,5913,53.435409,-3.0044427
2012,Liverpool,Inwards,Other General Cargo,498,53.435409,-3.0044427
2012,Liverpool,Inwards,Ro-Ro Non-SP,1885,53.435409,-3.0044427
2012,Liverpool,Inwards,Ro-Ro Self-Prop,1052,53.435409,-3.0044427
2012,Liverpool,Outwards,All Cargo,7541,53.435409,-3.0044427
2012,Liverpool,Outwards,Dry Bulk,2080,53.435409,-3.0044427
2012,Liverpool,Outwards,Liquid Bulk,249,53.435409,-3.0044427
2012,Liverpool,Outwards,Lo-Lo,1687,53.435409,-3.0044427
2012,Liverpool,Outwards,Main Freight,5053,53.435409,-3.0044427
2012,Liverpool,Outwards,Other General Cargo,122,53.435409,-3.0044427
2012,Liverpool,Outwards,Ro-Ro Non-SP,2247,53.435409,-3.0044427
2012,Liverpool,Outwards,Ro-Ro Self-Prop,1156,53.435409,-3.0044427
2012,Loch Ryan,Inwards,All Cargo,943,54.9697598,-5.0445441
2012,Loch Ryan,Inwards,Main Freight,943,54.9697598,-5.0445441
2012,Loch Ryan,Inwards,Ro-Ro Non-SP,434,54.9697598,-5.0445441
2012,Loch Ryan,Inwards,Ro-Ro Self-Prop,510,54.9697598,-5.0445441
2012,Loch Ryan,Outwards,All Cargo,871,54.9697598,-5.0445441
2012,Loch Ryan,Outwards,Main Freight,871,54.9697598,-5.0445441
2012,Loch Ryan,Outwards,Ro-Ro Non-SP,360,54.9697598,-5.0445441
2012,Loch Ryan,Outwards,Ro-Ro Self-Prop,512,54.9697598,-5.0445441
2012,London,Inwards,All Cargo,36347,51.50694,-0.072797405
2012,London,Inwards,Dry Bulk,10065,51.50694,-0.072797405
2012,London,Inwards,Liquid Bulk,14174,51.50694,-0.072797405
2012,London,Inwards,Lo-Lo,3634,51.50694,-0.072797405
2012,London,Inwards,Main Freight,10461,51.50694,-0.072797405
2012,London,Inwards,Other General Cargo,1081,51.50694,-0.072797405
2012,London,Inwards,Ro-Ro Non-SP,6739,51.50694,-0.072797405
2012,London,Inwards,Ro-Ro Self-Prop,655,51.50694,-0.072797405
2012,London,Outwards,All Cargo,7395,51.50694,-0.072797405
2012,London,Outwards,Dry Bulk,1343,51.50694,-0.072797405
2012,London,Outwards,Liquid Bulk,1354,51.50694,-0.072797405
2012,London,Outwards,Lo-Lo,1716,51.50694,-0.072797405
2012,London,Outwards,Main Freight,4046,51.50694,-0.072797405
2012,London,Outwards,Other General Cargo,316,51.50694,-0.072797405
2012,London,Outwards,Ro-Ro Non-SP,2269,51.50694,-0.072797405
2012,London,Outwards,Ro-Ro Self-Prop,394,51.50694,-0.072797405
2012,Londonderry,Inwards,All Cargo,1563,54.9978678,-7.3213056
2012,Londonderry,Inwards,Dry Bulk,800,54.9978678,-7.3213056
2012,Londonderry,Inwards,Liquid Bulk,694,54.9978678,-7.3213056
2012,Londonderry,Inwards,Other General Cargo,69,54.9978678,-7.3213056
2012,Londonderry,Outwards,All Cargo,96,54.9978678,-7.3213056
2012,Londonderry,Outwards,Dry Bulk,93,54.9978678,-7.3213056
2012,Londonderry,Outwards,Other General Cargo,3,54.9978678,-7.3213056
2012,Manchester,Inwards,All Cargo,2486,53.472005,-2.2985689
2012,Manchester,Inwards,Dry Bulk,1185,53.472005,-2.2985689
2012,Manchester,Inwards,Liquid Bulk,1266,53.472005,-2.2985689
2012,Manchester,Inwards,Other General Cargo,36,53.472005,-2.2985689
2012,Manchester,Outwards,All Cargo,3953,53.472005,-2.2985689
2012,Manchester,Outwards,Dry Bulk,297,53.472005,-2.2985689
2012,Manchester,Outwards,Liquid Bulk,3619,53.472005,-2.2985689
2012,Manchester,Outwards,Other General Cargo,36,53.472005,-2.2985689
2012,Medway,Inwards,All Cargo,10933,51.406817,0.54407446
2012,Medway,Inwards,Dry Bulk,3871,51.406817,0.54407446
2012,Medway,Inwards,Liquid Bulk,4020,51.406817,0.54407446
2012,Medway,Inwards,Lo-Lo,1099,51.406817,0.54407446
2012,Medway,Inwards,Main Freight,1126,51.406817,0.54407446
2012,Medway,Inwards,Other General Cargo,1441,51.406817,0.54407446
2012,Medway,Inwards,Ro-Ro Non-SP,26,51.406817,0.54407446
2012,Medway,Inwards,Ro-Ro Self-Prop,474,51.406817,0.54407446
2012,Medway,Outwards,All Cargo,1717,51.406817,0.54407446
2012,Medway,Outwards,Dry Bulk,370,51.406817,0.54407446
2012,Medway,Outwards,Liquid Bulk,2,51.406817,0.54407446
2012,Medway,Outwards,Lo-Lo,1145,51.406817,0.54407446
2012,Medway,Outwards,Main Freight,1157,51.406817,0.54407446
2012,Medway,Outwards,Other General Cargo,85,51.406817,0.54407446
2012,Medway,Outwards,Ro-Ro Non-SP,20,51.406817,0.54407446
2012,Medway,Outwards,Ro-Ro Self-Prop,94,51.406817,0.54407446
2012,Milford Haven,Inwards,All Cargo,25448,51.705196,-5.01372
2012,Milford Haven,Inwards,Dry Bulk,39,51.705196,-5.01372
2012,Milford Haven,Inwards,Liquid Bulk,25015,51.705196,-5.01372
2012,Milford Haven,Inwards,Main Freight,392,51.705196,-5.01372
2012,Milford Haven,Inwards,Other General Cargo,0,51.705196,-5.01372
2012,Milford Haven,Inwards,Ro-Ro Non-SP,197,51.705196,-5.01372
2012,Milford Haven,Inwards,Ro-Ro Self-Prop,196,51.705196,-5.01372
2012,Milford Haven,Outwards,All Cargo,14383,51.705196,-5.01372
2012,Milford Haven,Outwards,Liquid Bulk,14038,51.705196,-5.01372
2012,Milford Haven,Outwards,Main Freight,342,51.705196,-5.01372
2012,Milford Haven,Outwards,Other General Cargo,0,51.705196,-5.01372
2012,Milford Haven,Outwards,Ro-Ro Non-SP,201,51.705196,-5.01372
2012,Milford Haven,Outwards,Ro-Ro Self-Prop,143,51.705196,-5.01372
2012,Newhaven,Inwards,All Cargo,459,55.9803295,-3.1948191
2012,Newhaven,Inwards,Dry Bulk,103,55.9803295,-3.1948191
2012,Newhaven,Inwards,Main Freight,356,55.9803295,-3.1948191
2012,Newhaven,Inwards,Ro-Ro Non-SP,15,55.9803295,-3.1948191
2012,Newhaven,Inwards,Ro-Ro Self-Prop,341,55.9803295,-3.1948191
2012,Newhaven,Outwards,All Cargo,334,55.9803295,-3.1948191
2012,Newhaven,Outwards,Dry Bulk,105,55.9803295,-3.1948191
2012,Newhaven,Outwards,Main Freight,228,55.9803295,-3.1948191
2012,Newhaven,Outwards,Ro-Ro Non-SP,4,55.9803295,-3.1948191
2012,Newhaven,Outwards,Ro-Ro Self-Prop,225,55.9803295,-3.1948191
2012,Newport,Inwards,All Cargo,1849,51.569349,-2.9918778
2012,Newport,Inwards,Dry Bulk,790,51.569349,-2.9918778
2012,Newport,Inwards,Other General Cargo,1059,51.569349,-2.9918778
2012,Newport,Outwards,All Cargo,615,51.569349,-2.9918778
2012,Newport,Outwards,Dry Bulk,342,51.569349,-2.9918778
2012,Newport,Outwards,Other General Cargo,274,51.569349,-2.9918778
2012,Orkney,Inwards,All Cargo,200,58.985524,-2.9601733
2012,Orkney,Inwards,Dry Bulk,13,58.985524,-2.9601733
2012,Orkney,Inwards,Liquid Bulk,33,58.985524,-2.9601733
2012,Orkney,Inwards,Lo-Lo,56,58.985524,-2.9601733
2012,Orkney,Inwards,Main Freight,145,58.985524,-2.9601733
2012,Orkney,Inwards,Other General Cargo,8,58.985524,-2.9601733
2012,Orkney,Inwards,Ro-Ro Non-SP,80,58.985524,-2.9601733
2012,Orkney,Inwards,Ro-Ro Self-Prop,9,58.985524,-2.9601733
2012,Orkney,Outwards,All Cargo,1529,58.985524,-2.9601733
2012,Orkney,Outwards,Dry Bulk,2,58.985524,-2.9601733
2012,Orkney,Outwards,Liquid Bulk,1454,58.985524,-2.9601733
2012,Orkney,Outwards,Lo-Lo,16,58.985524,-2.9601733
2012,Orkney,Outwards,Main Freight,69,58.985524,-2.9601733
2012,Orkney,Outwards,Other General Cargo,4,58.985524,-2.9601733
2012,Orkney,Outwards,Ro-Ro Non-SP,43,58.985524,-2.9601733
2012,Orkney,Outwards,Ro-Ro Self-Prop,10,58.985524,-2.9601733
2012,Peterhead,Inwards,All Cargo,584,57.50212142,-1.777763824
2012,Peterhead,Inwards,Dry Bulk,14,57.50212142,-1.777763824
2012,Peterhead,Inwards,Liquid Bulk,337,57.50212142,-1.777763824
2012,Peterhead,Inwards,Other General Cargo,233,57.50212142,-1.777763824
2012,Peterhead,Outwards,All Cargo,440,57.50212142,-1.777763824
2012,Peterhead,Outwards,Dry Bulk,85,57.50212142,-1.777763824
2012,Peterhead,Outwards,Liquid Bulk,50,57.50212142,-1.777763824
2012,Peterhead,Outwards,Other General Cargo,305,57.50212142,-1.777763824
2012,Plymouth,Inwards,All Cargo,1644,50.363939,-4.1232057
2012,Plymouth,Inwards,Dry Bulk,284,50.363939,-4.1232057
2012,Plymouth,Inwards,Liquid Bulk,1312,50.363939,-4.1232057
2012,Plymouth,Inwards,Main Freight,44,50.363939,-4.1232057
2012,Plymouth,Inwards,Other General Cargo,4,50.363939,-4.1232057
2012,Plymouth,Inwards,Ro-Ro Non-SP,7,50.363939,-4.1232057
2012,Plymouth,Inwards,Ro-Ro Self-Prop,37,50.363939,-4.1232057
2012,Plymouth,Outwards,All Cargo,730,50.363939,-4.1232057
2012,Plymouth,Outwards,Dry Bulk,679,50.363939,-4.1232057
2012,Plymouth,Outwards,Main Freight,38,50.363939,-4.1232057
2012,Plymouth,Outwards,Other General Cargo,14,50.363939,-4.1232057
2012,Plymouth,Outwards,Ro-Ro Non-SP,3,50.363939,-4.1232057
2012,Plymouth,Outwards,Ro-Ro Self-Prop,34,50.363939,-4.1232057
2012,Poole,Inwards,All Cargo,455,50.7179472,-1.981521
2012,Poole,Inwards,Dry Bulk,147,50.7179472,-1.981521
2012,Poole,Inwards,Main Freight,251,50.7179472,-1.981521
2012,Poole,Inwards,Other General Cargo,58,50.7179472,-1.981521
2012,Poole,Inwards,Ro-Ro Non-SP,43,50.7179472,-1.981521
2012,Poole,Inwards,Ro-Ro Self-Prop,208,50.7179472,-1.981521
2012,Poole,Outwards,All Cargo,297,50.7179472,-1.981521
2012,Poole,Outwards,Dry Bulk,134,50.7179472,-1.981521
2012,Poole,Outwards,Main Freight,138,50.7179472,-1.981521
2012,Poole,Outwards,Other General Cargo,24,50.7179472,-1.981521
2012,Poole,Outwards,Ro-Ro Non-SP,16,50.7179472,-1.981521
2012,Poole,Outwards,Ro-Ro Self-Prop,123,50.7179472,-1.981521
2012,Port Talbot,Inwards,All Cargo,5135,51.5952353,-3.7824148
2012,Port Talbot,Inwards,Dry Bulk,4973,51.5952353,-3.7824148
2012,Port Talbot,Inwards,Other General Cargo,161,51.5952353,-3.7824148
2012,Port Talbot,Outwards,All Cargo,437,51.5952353,-3.7824148
2012,Port Talbot,Outwards,Dry Bulk,437,51.5952353,-3.7824148
2012,Portsmouth,Inwards,All Cargo,2272,50.800031,-1.0906023
2012,Portsmouth,Inwards,Dry Bulk,272,50.800031,-1.0906023
2012,Portsmouth,Inwards,Lo-Lo,106,50.800031,-1.0906023
2012,Portsmouth,Inwards,Main Freight,1495,50.800031,-1.0906023
2012,Portsmouth,Inwards,Other General Cargo,501,50.800031,-1.0906023
2012,Portsmouth,Inwards,Ro-Ro Non-SP,331,50.800031,-1.0906023
2012,Portsmouth,Inwards,Ro-Ro Self-Prop,1061,50.800031,-1.0906023
2012,Portsmouth,Outwards,All Cargo,1215,50.800031,-1.0906023
2012,Portsmouth,Outwards,Lo-Lo,40,50.800031,-1.0906023
2012,Portsmouth,Outwards,Main Freight,1200,50.800031,-1.0906023
2012,Portsmouth,Outwards,Other General Cargo,6,50.800031,-1.0906023
2012,Portsmouth,Outwards,Ro-Ro Non-SP,452,50.800031,-1.0906023
2012,Portsmouth,Outwards,Ro-Ro Self-Prop,717,50.800031,-1.0906023
2012,Ramsgate,Inwards,All Cargo,570,51.3334726,1.4196476
2012,Ramsgate,Inwards,Dry Bulk,10,51.3334726,1.4196476
2012,Ramsgate,Inwards,Main Freight,560,51.3334726,1.4196476
2012,Ramsgate,Inwards,Ro-Ro Non-SP,78,51.3334726,1.4196476
2012,Ramsgate,Inwards,Ro-Ro Self-Prop,481,51.3334726,1.4196476
2012,Ramsgate,Outwards,All Cargo,309,51.3334726,1.4196476
2012,Ramsgate,Outwards,Main Freight,308,51.3334726,1.4196476
2012,Ramsgate,Outwards,Ro-Ro Non-SP,35,51.3334726,1.4196476
2012,Ramsgate,Outwards,Ro-Ro Self-Prop,275,51.3334726,1.4196476
2012,River Trent,Inwards,All Cargo,1001,53.618215,-0.701437
2012,River Trent,Inwards,Dry Bulk,396,53.618215,-0.701437
2012,River Trent,Inwards,Liquid Bulk,25,53.618215,-0.701437
2012,River Trent,Inwards,Other General Cargo,580,53.618215,-0.701437
2012,River Trent,Outwards,All Cargo,243,53.618215,-0.701437
2012,River Trent,Outwards,Dry Bulk,127,53.618215,-0.701437
2012,River Trent,Outwards,Other General Cargo,116,53.618215,-0.701437
2012,Rivers Hull & Humber,Inwards,All Cargo,10066,53.7124015,-0.3652257
2012,Rivers Hull & Humber,Inwards,Dry Bulk,582,53.7124015,-0.3652257
2012,Rivers Hull & Humber,Inwards,Liquid Bulk,9295,53.7124015,-0.3652257
2012,Rivers Hull & Humber,Inwards,Other General Cargo,188,53.7124015,-0.3652257
2012,Rivers Hull & Humber,Outwards,All Cargo,217,53.7124015,-0.3652257
2012,Rivers Hull & Humber,Outwards,Dry Bulk,213,53.7124015,-0.3652257
2012,Rivers Hull & Humber,Outwards,Other General Cargo,3,53.7124015,-0.3652257
2012,Shoreham,Inwards,All Cargo,1741,50.829991,-0.27164288
2012,Shoreham,Inwards,Dry Bulk,1345,50.829991,-0.27164288
2012,Shoreham,Inwards,Liquid Bulk,92,50.829991,-0.27164288
2012,Shoreham,Inwards,Other General Cargo,305,50.829991,-0.27164288
2012,Shoreham,Outwards,All Cargo,162,50.829991,-0.27164288
2012,Shoreham,Outwards,Dry Bulk,148,50.829991,-0.27164288
2012,Shoreham,Outwards,Other General Cargo,15,50.829991,-0.27164288
2012,Southampton,Inwards,All Cargo,22971,50.884755,-1.3935095
